time,x,y,d,press,skin0_x,skin0_y,skin0_z,skin1_x,skin1_y,skin1_z,skin2_x,skin2_y,skin2_z,skin3_x,skin3_y,skin3_z
1682063154.7905219,2,0,1.2,0.9416323141033793,-98.4,-70.5,237.64,-57.0,45.0,360.58,-94.5,172.8,262.33,-10.2,34.8,400.75
1682063154.8141003,2,0,1.2,0.9416323141033793,-98.7,-72.9,238.13,-58.5,45.6,360.1,-93.3,171.3,260.88,-11.4,35.7,397.36
1682063154.8391767,2,0,1.2,0.9411190830671164,-99.0,-70.5,238.13,-55.8,42.6,362.03,-95.1,175.2,263.78,-10.2,34.8,398.82
1682063154.8612688,2,0,1.2,0.9411190830671164,-99.3,-70.8,237.16,-54.6,46.8,359.13,-95.1,175.2,257.97,-9.0,37.2,397.36
1682063154.882936,2,0,1.2,0.9411190830671164,-99.3,-72.0,238.61,-57.6,46.5,360.58,-95.7,172.2,257.49,-9.6,34.2,399.78
1682063154.9056938,2,0,1.2,0.9402392584335231,-99.6,-71.1,239.1,-57.6,48.3,357.19,-94.2,171.6,258.94,-9.6,32.7,400.75
1682063154.9277706,2,0,1.2,0.9402392584335231,-99.6,-71.1,235.22,-56.1,47.1,359.61,-94.8,173.4,265.72,-9.0,34.8,402.69
1682063154.9500787,2,0,1.2,0.9402392584335231,-102.3,-70.8,235.22,-57.6,46.5,356.22,-93.0,174.0,264.26,-7.5,34.8,399.3
1682063154.973331,2,0,1.2,0.9391394776415312,-100.2,-69.0,237.64,-57.6,46.8,357.68,-94.2,174.3,260.39,-10.2,34.5,400.75
1682063154.99712,2,0,1.2,0.9391394776415312,-99.9,-71.1,236.19,-54.9,46.5,361.55,-95.1,171.6,263.3,-11.7,34.2,397.36
1682063155.0210874,2,0,1.2,0.9380396968495394,-101.7,-67.8,236.68,-58.2,47.1,362.03,-94.8,174.0,264.75,-8.7,33.9,402.69
1682063155.0451312,2,0,1.2,0.9380396968495394,-99.0,-69.0,235.71,-56.7,45.3,360.1,-94.5,174.9,259.91,-9.3,33.9,402.2
1682063155.0672166,2,0,1.2,0.9380396968495394,-100.5,-70.5,239.58,-58.5,45.9,359.13,-94.5,171.3,262.81,-10.5,33.9,399.3
1682063155.0910795,2,0,1.2,0.9366466411796831,-96.6,-69.0,234.74,-54.3,45.9,360.1,-94.8,172.5,260.39,-10.2,35.1,404.14
1682063155.1124082,2,0,1.2,0.9366466411796831,-99.9,-70.8,238.61,-56.7,45.3,360.1,-92.7,171.3,262.81,-12.0,34.8,397.85
1682063155.1374936,2,0,1.2,0.9366466411796831,-98.1,-68.4,239.1,-58.5,45.6,360.58,-93.3,173.1,263.3,-10.5,35.7,400.75
1682063155.1612191,2,0,1.2,0.9356201791071574,-98.7,-69.6,233.29,-56.7,45.3,358.16,-95.4,173.1,262.81,-10.8,35.1,400.27
1682063155.1854162,2,0,1.2,0.9356201791071574,-99.3,-70.2,235.22,-57.0,45.0,361.55,-92.1,174.0,260.88,-10.8,36.0,397.36
1682063155.2066488,2,0,1.2,0.9345937170346318,-99.9,-70.5,237.16,-56.7,48.9,359.13,-94.8,171.9,264.75,-8.1,35.1,402.2
1682063155.2282782,2,0,1.2,0.9345937170346318,-99.6,-70.5,237.16,-57.9,46.2,361.06,-94.2,171.6,260.39,-9.3,35.1,399.78
1682063155.2502215,2,0,1.2,0.9345937170346318,-98.1,-72.0,236.19,-54.9,46.8,360.1,-96.6,171.9,262.81,-9.6,35.7,398.82
1682063155.2721512,2,0,1.2,0.933567254962106,-97.2,-69.6,238.61,-57.0,48.3,361.06,-94.2,172.5,266.68,-9.9,34.2,397.85
1682063155.294934,2,0,1.2,0.933567254962106,-96.9,-70.5,236.19,-54.0,47.7,361.55,-95.4,174.0,265.23,-7.2,36.9,395.43
1682063155.316015,2,0,1.2,0.933567254962106,-100.8,-71.1,239.1,-55.2,46.8,362.52,-94.2,170.7,265.23,-10.2,34.5,399.3
1682063155.3396335,2,0,1.2,0.9329073864869111,-98.1,-70.8,237.16,-57.0,46.2,361.06,-93.9,171.9,262.81,-9.3,35.1,400.27
1682063155.3622348,2,0,1.2,0.9329073864869111,-99.0,-72.3,236.19,-57.0,44.7,363.48,-94.8,172.5,260.88,-10.5,34.5,400.75
1682063155.3862333,2,0,1.2,0.9329073864869111,-97.8,-69.9,238.13,-56.7,45.9,360.58,-93.9,173.7,262.81,-9.6,33.6,395.91
1682063155.4083104,2,0,1.2,0.9320275618533176,-101.4,-69.9,240.06,-56.1,45.3,358.64,-94.5,171.9,262.33,-10.5,36.3,401.24
1682063155.431386,2,0,1.2,0.9320275618533176,-98.7,-69.3,235.71,-56.4,46.2,359.13,-95.1,171.3,260.88,-9.0,35.4,401.24
1682063155.4552667,2,0,1.2,0.9313676933781224,-100.2,-70.8,234.74,-57.3,47.7,358.64,-91.8,174.3,262.33,-11.7,33.6,401.24
1682063155.4772305,2,0,1.2,0.9313676933781224,-100.8,-72.0,237.64,-55.8,45.9,358.64,-93.9,171.6,261.36,-11.1,35.7,400.27
1682063155.5013444,2,0,1.2,0.9313676933781224,-98.1,-70.2,235.71,-57.0,47.1,361.06,-91.5,172.8,263.3,-11.4,34.8,400.27
1682063155.5256145,2,0,1.2,0.930487868744529,-100.2,-69.3,238.13,-56.7,45.6,362.03,-92.7,172.2,260.39,-10.8,36.0,401.24
1682063155.5486925,2,0,1.2,0.930487868744529,-100.2,-70.8,237.16,-56.1,45.9,360.1,-95.7,175.5,262.81,-11.7,33.9,397.85
1682063155.573303,2,0,1.2,0.930487868744529,-98.1,-69.9,232.8,-56.4,48.0,360.1,-93.9,172.8,264.26,-9.6,33.9,400.27
1682063155.5951002,2,0,1.2,0.929828000269334,-98.1,-68.4,236.68,-57.3,47.7,362.03,-93.9,172.8,260.88,-8.4,36.0,400.27
1682063155.616187,2,0,1.2,0.929828000269334,-99.3,-71.4,235.71,-56.4,46.5,358.64,-93.9,173.1,263.3,-11.4,32.7,398.33
1682063155.640267,2,0,1.2,0.9289481756357406,-98.7,-68.7,239.58,-54.6,45.0,359.13,-95.4,172.5,261.36,-8.4,32.1,401.24
1682063155.6628559,2,0,1.2,0.9289481756357406,-99.3,-69.9,238.13,-59.4,44.4,361.06,-95.7,171.6,259.42,-10.5,36.3,400.27
